TIME,GPU_ID,CPU%,MEM%,GPU%,GPUMEM%,CXLMEM%,PCI_TX_MBps,PCI_RX_MBps,PRODUCT,PCI_INFO,GPUMEM_USED_MB, GPUMEM_TOTAL_MB,CXL_PMEM_USED_MB,PERFORMANCE_STATE,GPU_TEMPERATURE_C
2023-07-14 08:04:03,0,2.9,55.6,0,0,99.55635858228152,0.9765625,0.0,NVIDIA A10,1Gen-16xlanes,530.375, 23028.0,8.0,P8,50
2023-07-14 08:04:04,0,2.4,55.9,3,0,99.55635858228152,0.0,0.0,NVIDIA A10,4Gen-16xlanes,816.5, 23028.0,8.0,P0,52
2023-07-14 08:04:05,0,2.1,57.3,0,0,99.55635858228152,41.015625,0.0,NVIDIA A10,4Gen-16xlanes,882.5, 23028.0,8.0,P0,53
2023-07-14 08:04:06,0,14.3,58.5,0,0,99.55562286355836,0.0,0.0,NVIDIA A10,4Gen-16xlanes,892.5, 23028.0,8.0,P0,53
2023-07-14 08:04:08,0,50.4,59.5,0,0,99.55543212166717,0.0,58.59375,NVIDIA A10,4Gen-16xlanes,898.5, 23028.0,8.0,P0,53
2023-07-14 08:04:09,0,50.3,60.5,0,0,99.55515963325118,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,906.5, 23028.0,8.0,P0,54
2023-07-14 08:04:10,0,50.7,61.6,1,0,99.55496889135999,0.9765625,16.6015625,NVIDIA A10,4Gen-16xlanes,914.5, 23028.0,8.0,P0,54
2023-07-14 08:04:11,0,50.2,62.8,1,0,99.5547781494688,0.9765625,16.6015625,NVIDIA A10,4Gen-16xlanes,922.5, 23028.0,8.0,P0,54
2023-07-14 08:04:12,0,50.3,63.9,1,0,99.5547781494688,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,930.5, 23028.0,8.0,P0,54
2023-07-14 08:04:13,0,50.2,65.1,1,0,99.5547781494688,1.953125,31.25,NVIDIA A10,4Gen-16xlanes,940.5, 23028.0,8.0,P0,54
2023-07-14 08:04:14,0,50.4,66.2,1,0,99.5545874075776,0.9765625,16.6015625,NVIDIA A10,4Gen-16xlanes,948.5, 23028.0,8.0,P0,54
2023-07-14 08:04:15,0,50.3,67.3,1,0,99.55439666568641,0.9765625,16.6015625,NVIDIA A10,4Gen-16xlanes,956.5, 23028.0,8.0,P0,55
2023-07-14 08:04:17,0,50.3,68.5,1,0,99.55439666568641,0.9765625,16.6015625,NVIDIA A10,4Gen-16xlanes,964.5, 23028.0,8.0,P0,55
2023-07-14 08:04:18,0,50.3,69.6,1,0,99.55420592379522,0.0,58.59375,NVIDIA A10,4Gen-16xlanes,972.5, 23028.0,8.0,P0,55
2023-07-14 08:04:19,0,50.3,70.7,1,0,99.55401518190403,5.859375,0.0,NVIDIA A10,4Gen-16xlanes,980.5, 23028.0,8.0,P0,55
2023-07-14 08:04:20,0,50.6,71.8,1,0,99.55401518190403,5.859375,7.8125,NVIDIA A10,4Gen-16xlanes,990.5, 23028.0,8.0,P0,55
2023-07-14 08:04:21,0,50.3,73.0,1,0,99.55382444001285,0.0,0.0,NVIDIA A10,4Gen-16xlanes,998.5, 23028.0,8.0,P0,55
2023-07-14 08:04:22,0,13.7,73.6,22,13,99.55363369812164,5.859375,759.765625,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,58
2023-07-14 08:04:23,0,1.9,73.6,100,82,99.55344295623046,850.5859375,760.7421875,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,59
2023-07-14 08:04:24,0,2.0,73.6,99,77,99.55344295623046,3124.0234375,762.6953125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,60
2023-07-14 08:04:26,0,1.9,73.6,100,78,99.55316138486727,751.953125,180.6640625,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,61
2023-07-14 08:04:27,0,1.9,73.6,99,78,99.55316138486727,849.609375,756.8359375,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,62
2023-07-14 08:04:28,0,1.9,73.6,99,79,99.55316138486727,1668.9453125,2226.5625,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,62
2023-07-14 08:04:29,0,2.0,73.6,100,79,99.55316138486727,849.609375,761.71875,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,63
2023-07-14 08:04:30,0,2.2,73.6,99,78,99.55316138486727,849.609375,3253.90625,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,63
2023-07-14 08:04:31,0,1.9,73.6,99,78,99.55316138486727,47.8515625,757.8125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,64
