TIME,GPU_ID,CPU%,MEM%,GPU%,GPUMEM%,CXLMEM%,PCI_TX_MBps,PCI_RX_MBps,PRODUCT,PCI_INFO,GPUMEM_USED_MB, GPUMEM_TOTAL_MB,CXL_PMEM_USED_MB,PERFORMANCE_STATE,GPU_TEMPERATURE_C
2023-07-14 07:20:28,0,2.9,55.6,0,0,99.55430886386348,0.0,0.0,NVIDIA A10,4Gen-16xlanes,530.375, 23028.0,8.0,P0,32
2023-07-14 07:20:30,0,2.1,55.8,5,0,99.5560255408842,0.9765625,0.9765625,NVIDIA A10,4Gen-16xlanes,816.5, 23028.0,8.0,P0,33
2023-07-14 07:20:31,0,2.2,57.0,0,0,99.5560255408842,0.0,0.0,NVIDIA A10,4Gen-16xlanes,878.5, 23028.0,752.0,P0,34
2023-07-14 07:20:32,0,14.5,58.3,2,0,99.55535643044051,0.0,0.0,NVIDIA A10,4Gen-16xlanes,892.5, 23028.0,1224.0,P0,34
2023-07-14 07:20:33,0,50.3,58.9,0,0,99.5547145688384,0.0,64.453125,NVIDIA A10,4Gen-16xlanes,896.5, 23028.0,1224.0,P0,34
2023-07-14 07:20:34,0,50.5,59.6,0,0,99.55433308505602,0.0,66.40625,NVIDIA A10,4Gen-16xlanes,902.5, 23028.0,1224.0,P0,35
2023-07-14 07:20:35,0,50.4,60.4,1,0,99.55433308505602,1.953125,14.6484375,NVIDIA A10,4Gen-16xlanes,908.5, 23028.0,1224.0,P0,35
2023-07-14 07:20:36,0,50.6,61.3,1,0,99.55433308505602,0.0,0.0,NVIDIA A10,4Gen-16xlanes,914.5, 23028.0,1224.0,P0,35
2023-07-14 07:20:38,0,51.0,62.1,1,0,99.55433308505602,0.0,58.59375,NVIDIA A10,4Gen-16xlanes,920.5, 23028.0,1224.0,P0,35
2023-07-14 07:20:39,0,51.7,62.9,0,0,99.55412417727042,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,926.5, 23028.0,1224.0,P0,36
2023-07-14 07:20:40,0,51.2,63.8,1,0,99.55393343537924,0.9765625,0.0,NVIDIA A10,4Gen-16xlanes,932.5, 23028.0,1224.0,P0,36
2023-07-14 07:20:41,0,50.4,64.7,1,0,99.55393343537924,5.859375,0.0,NVIDIA A10,4Gen-16xlanes,938.5, 23028.0,1224.0,P0,36
2023-07-14 07:20:42,0,50.4,65.5,1,0,99.55374269348805,0.0,0.0,NVIDIA A10,4Gen-16xlanes,946.5, 23028.0,1224.0,P0,36
2023-07-14 07:20:43,0,50.4,66.4,1,0,99.55355195159686,0.9765625,1.953125,NVIDIA A10,4Gen-16xlanes,952.5, 23028.0,1224.0,P0,37
2023-07-14 07:20:44,0,50.5,67.2,0,0,99.55355195159686,0.9765625,0.0,NVIDIA A10,4Gen-16xlanes,958.5, 23028.0,1224.0,P0,37
2023-07-14 07:20:45,0,50.3,68.1,0,0,99.55330671202246,0.0,0.0,NVIDIA A10,4Gen-16xlanes,964.5, 23028.0,1224.0,P0,37
2023-07-14 07:20:47,0,50.5,69.0,0,0,99.55311597013127,0.0,58.59375,NVIDIA A10,4Gen-16xlanes,970.5, 23028.0,1224.0,P0,37
2023-07-14 07:20:48,0,50.5,69.8,0,0,99.55311597013127,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,976.5, 23028.0,1224.0,P0,38
2023-07-14 07:20:49,0,50.4,70.6,0,0,99.55293733883634,0.0,0.0,NVIDIA A10,4Gen-16xlanes,982.5, 23028.0,1224.0,P0,38
2023-07-14 07:20:50,0,50.6,71.4,0,0,99.55293733883634,1.953125,0.0,NVIDIA A10,4Gen-16xlanes,988.5, 23028.0,1224.0,P0,38
