TIME,GPU_ID,CPU%,MEM%,GPU%,GPUMEM%,CXLMEM%,PCI_TX_MBps,PCI_RX_MBps,PRODUCT,PCI_INFO,GPUMEM_USED_MB, GPUMEM_TOTAL_MB,CXL_PMEM_USED_MB,PERFORMANCE_STATE,GPU_TEMPERATURE_C
2023-07-14 07:26:00,0,4.3,55.6,0,0,99.55456924168321,0.0,0.0,NVIDIA A10,4Gen-16xlanes,530.375, 23028.0,8.0,P0,52
2023-07-14 07:26:01,0,2.3,55.9,6,0,99.55836288596356,0.0,13.671875,NVIDIA A10,4Gen-16xlanes,868.5, 23028.0,8.0,P0,54
2023-07-14 07:26:02,0,2.1,57.3,0,0,99.55817214407237,0.0,0.0,NVIDIA A10,4Gen-16xlanes,882.5, 23028.0,8.0,P0,54
2023-07-14 07:26:03,0,16.8,58.6,0,0,99.55804195516252,0.0,0.0,NVIDIA A10,4Gen-16xlanes,892.5, 23028.0,8.0,P0,55
2023-07-14 07:26:04,0,50.4,59.6,0,0,99.5574909230324,0.0,52.734375,NVIDIA A10,4Gen-16xlanes,898.5, 23028.0,8.0,P0,55
2023-07-14 07:26:06,0,50.5,60.4,0,0,99.55713366044256,0.0,0.0,NVIDIA A10,4Gen-16xlanes,904.5, 23028.0,8.0,P0,55
2023-07-14 07:26:07,0,50.6,61.5,1,0,99.55663712599565,2.9296875,18.5546875,NVIDIA A10,4Gen-16xlanes,912.5, 23028.0,8.0,P0,55
2023-07-14 07:26:08,0,50.3,62.6,1,0,99.556470605297,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,920.5, 23028.0,8.0,P0,55
2023-07-14 07:26:09,0,50.4,63.8,1,0,99.55598920909542,0.0,0.0,NVIDIA A10,4Gen-16xlanes,930.5, 23028.0,8.0,P0,55
2023-07-14 07:26:10,0,50.6,64.9,1,0,99.55598920909542,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,938.5, 23028.0,8.0,P0,56
2023-07-14 07:26:11,0,50.4,66.0,0,0,99.55598920909542,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,946.5, 23028.0,8.0,P0,56
2023-07-14 07:26:12,0,50.5,67.1,1,0,99.55579846720421,0.0,30.2734375,NVIDIA A10,4Gen-16xlanes,954.5, 23028.0,8.0,P0,56
2023-07-14 07:26:13,0,50.3,68.2,0,0,99.55579543955515,5.859375,6.8359375,NVIDIA A10,4Gen-16xlanes,962.5, 23028.0,8.0,P0,56
2023-07-14 07:26:15,0,50.3,69.4,0,0,99.55579543955515,0.0,0.0,NVIDIA A10,4Gen-16xlanes,970.5, 23028.0,8.0,P0,56
2023-07-14 07:26:16,0,50.3,70.5,1,0,99.55579543955515,5.859375,7.8125,NVIDIA A10,4Gen-16xlanes,980.5, 23028.0,8.0,P0,56
2023-07-14 07:26:17,0,50.5,71.5,1,0,99.55579543955515,1.953125,0.0,NVIDIA A10,4Gen-16xlanes,988.5, 23028.0,8.0,P0,56
2023-07-14 07:26:18,0,50.7,72.7,1,0,99.55579543955515,0.0,16.6015625,NVIDIA A10,4Gen-16xlanes,996.5, 23028.0,8.0,P0,56
2023-07-14 07:26:19,0,27.1,73.5,7,0,99.5554381769653,42.96875,358.3984375,NVIDIA A10,4Gen-16xlanes,3198.5, 23028.0,8.0,P0,57
2023-07-14 07:26:20,0,2.2,73.5,100,79,99.5554381769653,848.6328125,19.53125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,60
2023-07-14 07:26:21,0,1.9,73.5,100,85,99.5554381769653,849.609375,756.8359375,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,61
2023-07-14 07:26:23,0,2.1,73.6,100,85,99.5554381769653,1040.0390625,7666.015625,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,61
2023-07-14 07:26:24,0,2.0,73.6,99,83,99.55542001107091,849.609375,761.71875,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,62
2023-07-14 07:26:25,0,1.9,73.6,100,80,99.5552292691797,4.8828125,15784.1796875,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,62
2023-07-14 07:26:26,0,2.0,73.5,100,79,99.5552292691797,848.6328125,19.53125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,63
2023-07-14 07:26:27,0,2.0,73.5,99,79,99.5552292691797,182.6171875,757.8125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,64
2023-07-14 07:26:28,0,2.0,73.5,99,79,99.55503852728852,849.609375,760.7421875,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,64
2023-07-14 07:26:29,0,1.8,73.5,99,80,99.55503852728852,2242.1875,7149.4140625,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,64
2023-07-14 07:26:31,0,2.3,73.6,100,80,99.55503549963946,4.8828125,757.8125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,65
2023-07-14 07:26:32,0,2.1,73.6,100,80,99.55503549963946,848.6328125,18.5546875,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,66
2023-07-14 07:26:33,0,2.2,73.6,100,81,99.55503549963946,849.609375,10726.5625,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,66
2023-07-14 07:26:34,0,1.9,73.6,91,70,99.55484475774826,2509.765625,4787.109375,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,66
2023-07-14 07:26:35,0,1.9,73.8,42,29,99.55484475774826,14107.421875,9147.4609375,NVIDIA A10,4Gen-16xlanes,6758.5, 23028.0,8.0,P0,66
2023-07-14 07:26:36,0,68.5,74.0,99,68,99.55484475774826,3.90625,16.6015625,NVIDIA A10,4Gen-16xlanes,7784.5, 23028.0,8.0,P0,67
2023-07-14 07:26:37,0,20.5,74.0,100,63,99.55446327396588,2.9296875,34.1796875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,67
2023-07-14 07:26:39,0,55.9,74.1,100,47,99.55446327396588,2.9296875,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,68
2023-07-14 07:26:40,0,63.8,74.3,99,65,99.55446327396588,3.90625,12.6953125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,68
2023-07-14 07:26:41,0,24.7,74.3,100,64,99.55410601137602,5.859375,12.6953125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,69
