TIME,GPU_ID,CPU%,MEM%,GPU%,GPUMEM%,CXLMEM%,PCI_TX_MBps,PCI_RX_MBps,PRODUCT,PCI_INFO,GPUMEM_USED_MB, GPUMEM_TOTAL_MB,CXL_PMEM_USED_MB,PERFORMANCE_STATE,GPU_TEMPERATURE_C
2023-07-14 07:42:20,0,3.0,55.6,0,0,99.55436638919575,0.9765625,0.9765625,NVIDIA A10,1Gen-16xlanes,530.375, 23028.0,8.0,P8,51
2023-07-14 07:42:21,0,2.2,55.9,1,0,99.55856271080197,0.0,24.4140625,NVIDIA A10,4Gen-16xlanes,814.5, 23028.0,8.0,P0,53
2023-07-14 07:42:23,0,2.0,57.2,0,0,99.55856271080197,34.1796875,0.0,NVIDIA A10,4Gen-16xlanes,882.5, 23028.0,8.0,P0,54
2023-07-14 07:42:24,0,12.8,58.6,0,0,99.5577089137652,0.0,0.0,NVIDIA A10,4Gen-16xlanes,892.5, 23028.0,8.0,P0,54
2023-07-14 07:42:25,0,50.4,59.7,1,0,99.55701558212897,5.859375,7.8125,NVIDIA A10,4Gen-16xlanes,900.5, 23028.0,8.0,P0,55
2023-07-14 07:42:26,0,50.5,60.8,1,0,99.55683392318497,0.0,66.40625,NVIDIA A10,4Gen-16xlanes,908.5, 23028.0,8.0,P0,55
2023-07-14 07:42:27,0,50.2,61.9,0,0,99.55649179884045,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,916.5, 23028.0,8.0,P0,55
2023-07-14 07:42:28,0,50.3,63.0,1,0,99.55636463757966,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,924.5, 23028.0,8.0,P0,55
2023-07-14 07:42:29,0,50.4,64.1,1,0,99.55601948558608,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,932.5, 23028.0,8.0,P0,55
2023-07-14 07:42:30,0,50.5,65.2,0,0,99.55563800180369,0.9765625,16.6015625,NVIDIA A10,4Gen-16xlanes,940.5, 23028.0,8.0,P0,55
2023-07-14 07:42:32,0,50.4,66.3,1,0,99.55563800180369,0.0,0.0,NVIDIA A10,4Gen-16xlanes,950.5, 23028.0,8.0,P0,56
2023-07-14 07:42:33,0,50.2,67.4,1,0,99.5554472599125,0.0,66.40625,NVIDIA A10,4Gen-16xlanes,958.5, 23028.0,8.0,P0,56
2023-07-14 07:42:34,0,50.3,68.6,1,0,99.55544423226344,0.0,23.4375,NVIDIA A10,4Gen-16xlanes,966.5, 23028.0,8.0,P0,56
2023-07-14 07:42:35,0,50.3,69.7,1,0,99.55544423226344,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,974.5, 23028.0,8.0,P0,56
