TIME,GPU_ID,CPU%,MEM%,GPU%,GPUMEM%,CXLMEM%,PCI_TX_MBps,PCI_RX_MBps,PRODUCT,PCI_INFO,GPUMEM_USED_MB, GPUMEM_TOTAL_MB,CXL_PMEM_USED_MB,PERFORMANCE_STATE,GPU_TEMPERATURE_C
2023-07-14 08:09:29,0,3.0,55.6,0,0,99.55611637035621,0.0,0.0,NVIDIA A10,4Gen-16xlanes,530.375, 23028.0,8.0,P0,56
2023-07-14 08:09:30,0,2.6,55.9,4,0,99.5563071122474,1.953125,12.6953125,NVIDIA A10,4Gen-16xlanes,816.5, 23028.0,8.0,P0,57
2023-07-14 08:09:31,0,2.1,57.2,0,0,99.55611637035621,0.0,0.0,NVIDIA A10,4Gen-16xlanes,878.5, 23028.0,8.0,P0,58
2023-07-14 08:09:32,0,11.9,58.5,0,0,99.55611637035621,2.9296875,0.0,NVIDIA A10,4Gen-16xlanes,892.5, 23028.0,8.0,P0,58
2023-07-14 08:09:34,0,50.5,59.7,1,0,99.55536248573864,1.953125,1.953125,NVIDIA A10,4Gen-16xlanes,898.5, 23028.0,8.0,P0,58
2023-07-14 08:09:35,0,50.5,60.9,1,0,99.55505972083199,0.0,58.59375,NVIDIA A10,4Gen-16xlanes,908.5, 23028.0,8.0,P0,58
2023-07-14 08:09:36,0,50.5,62.0,1,0,99.5548508130464,0.0,64.453125,NVIDIA A10,4Gen-16xlanes,916.5, 23028.0,8.0,P0,58
2023-07-14 08:09:37,0,50.3,63.1,1,0,99.55484778539733,0.0,66.40625,NVIDIA A10,4Gen-16xlanes,924.5, 23028.0,8.0,P0,59
2023-07-14 08:09:38,0,50.6,64.3,1,0,99.55484778539733,0.0,66.40625,NVIDIA A10,4Gen-16xlanes,934.5, 23028.0,8.0,P0,59
2023-07-14 08:09:39,0,50.4,65.4,0,0,99.55484778539733,0.0,0.0,NVIDIA A10,4Gen-16xlanes,942.5, 23028.0,8.0,P0,59
2023-07-14 08:09:40,0,50.5,66.3,1,0,99.55484778539733,0.0,16.6015625,NVIDIA A10,4Gen-16xlanes,948.5, 23028.0,8.0,P0,59
2023-07-14 08:09:41,0,50.2,67.3,1,0,99.55484778539733,5.859375,7.8125,NVIDIA A10,4Gen-16xlanes,956.5, 23028.0,8.0,P0,59
2023-07-14 08:09:43,0,50.3,68.4,1,0,99.55465704350614,5.859375,0.0,NVIDIA A10,4Gen-16xlanes,964.5, 23028.0,8.0,P0,59
2023-07-14 08:09:44,0,50.4,69.6,1,0,99.55465704350614,5.859375,0.0,NVIDIA A10,4Gen-16xlanes,972.5, 23028.0,8.0,P0,59
2023-07-14 08:09:45,0,50.3,70.7,1,0,99.55446630161495,0.0,64.453125,NVIDIA A10,4Gen-16xlanes,980.5, 23028.0,8.0,P0,59
2023-07-14 08:09:46,0,50.5,71.8,1,0,99.55442088687894,0.0,66.40625,NVIDIA A10,4Gen-16xlanes,990.5, 23028.0,8.0,P0,59
2023-07-14 08:09:47,0,50.4,72.9,1,0,99.55403940309657,0.0,0.0,NVIDIA A10,4Gen-16xlanes,998.5, 23028.0,8.0,P0,59
2023-07-14 08:09:48,0,19.8,73.5,8,0,99.55403940309657,38.0859375,274.4140625,NVIDIA A10,4Gen-16xlanes,3274.5, 23028.0,8.0,P0,60
2023-07-14 08:09:49,0,1.8,73.5,100,79,99.55403940309657,848.6328125,18.5546875,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,63
2023-07-14 08:09:50,0,2.2,73.5,99,79,99.55403940309657,849.609375,10726.5625,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,64
2023-07-14 08:09:52,0,1.9,73.5,100,79,99.55403940309657,895.5078125,1020.5078125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,65
2023-07-14 08:09:53,0,1.9,73.5,100,81,99.5540363754475,849.609375,7196.2890625,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,65
2023-07-14 08:09:54,0,1.9,73.5,100,82,99.5540363754475,4.8828125,757.8125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,66
2023-07-14 08:09:55,0,1.9,73.5,100,82,99.5540363754475,1272.4609375,756.8359375,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,67
2023-07-14 08:09:56,0,1.8,73.5,99,82,99.5540363754475,849.609375,760.7421875,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,67
2023-07-14 08:09:57,0,1.9,73.5,99,77,99.5540363754475,2543.9453125,4488.28125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,67
2023-07-14 08:09:59,0,2.0,73.5,100,78,99.5540363754475,18.5546875,757.8125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,68
2023-07-14 08:10:00,0,2.1,73.5,100,79,99.5540363754475,849.609375,18.5546875,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,69
2023-07-14 08:10:01,0,2.1,73.6,100,80,99.5540000436587,871.09375,2173.828125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,69
2023-07-14 08:10:02,0,1.9,73.6,99,77,99.5540000436587,3124.0234375,761.71875,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,69
2023-07-14 08:10:03,0,1.9,73.6,99,78,99.5540000436587,849.609375,755.859375,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,70
2023-07-14 08:10:04,0,2.4,73.8,92,49,99.55380930176752,9.765625,22.4609375,NVIDIA A10,4Gen-16xlanes,7622.5, 23028.0,8.0,P0,70
2023-07-14 08:10:05,0,77.3,74.0,100,46,99.55380930176752,3.90625,13.671875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,70
2023-07-14 08:10:07,0,32.5,74.1,100,65,99.55380930176752,2.9296875,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,71
2023-07-14 08:10:08,0,40.1,74.1,100,45,99.55380930176752,2.9296875,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,71
2023-07-14 08:10:09,0,73.6,74.3,100,47,99.55380930176752,4177.734375,11820.3125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,71
2023-07-14 08:10:10,0,25.7,74.3,100,64,99.55361855987631,7223.6328125,14.6484375,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,72
2023-07-14 08:10:11,0,47.4,74.4,100,47,99.55361855987631,3.90625,12.6953125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,72
2023-07-14 08:10:12,0,71.1,74.5,100,61,99.55361855987631,2.9296875,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,72
2023-07-14 08:10:13,0,20.1,74.5,100,64,99.55361855987631,5.859375,35.15625,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,73
2023-07-14 08:10:15,0,55.6,74.6,100,45,99.55361855987631,2.9296875,9.765625,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,73
2023-07-14 08:10:16,0,64.9,74.7,99,64,99.55342781798512,2.9296875,11.71875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,73
2023-07-14 08:10:17,0,21.3,74.8,100,64,99.55342781798512,3.90625,20.5078125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,74
2023-07-14 08:10:18,0,57.1,74.8,100,47,99.55342781798512,2.9296875,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,74
2023-07-14 08:10:19,0,61.6,75.0,100,64,99.55323707609394,3952.1484375,13.671875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,75
2023-07-14 08:10:20,0,22.0,75.0,100,47,99.55323707609394,4.8828125,12.6953125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,75
2023-07-14 08:10:21,0,63.3,75.1,100,45,99.55323707609394,3.90625,12.6953125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,75
2023-07-14 08:10:23,0,54.6,75.2,98,62,99.55323707609394,5.859375,35.15625,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,75
2023-07-14 08:10:24,0,22.8,75.2,100,58,99.55304633420275,8.7890625,23.4375,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,75
2023-07-14 08:10:25,0,68.4,75.3,100,48,99.55304633420275,3.90625,13.671875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,76
2023-07-14 08:10:26,0,50.8,75.4,99,63,99.55304633420275,3.90625,20.5078125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,76
2023-07-14 08:10:27,0,21.4,75.5,100,41,99.55304633420275,5.859375,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,76
2023-07-14 08:10:28,0,73.9,75.6,100,46,99.55297972592328,2.9296875,8.7890625,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,76
2023-07-14 08:10:30,0,43.0,75.7,100,63,99.55297972592328,4475.5859375,12.6953125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,76
2023-07-14 08:10:31,0,31.9,75.7,100,45,99.55297972592328,2730.46875,27161.1328125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,76
2023-07-14 08:10:32,0,74.9,75.8,100,44,99.55297972592328,2.9296875,11.71875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,77
2023-07-14 08:10:33,0,32.0,75.9,100,63,99.55297972592328,2.9296875,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,77
2023-07-14 08:10:34,0,42.4,76.0,100,38,99.55297972592328,3.90625,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,77
2023-07-14 08:10:35,0,74.5,76.1,100,59,99.55297972592328,2.9296875,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,77
2023-07-14 08:10:36,0,21.8,76.2,100,63,99.55297972592328,6.8359375,35.15625,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,77
2023-07-14 08:10:38,0,53.7,76.2,100,45,99.55297972592328,2.9296875,8592.7734375,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,77
2023-07-14 08:10:39,0,63.6,76.4,100,62,99.55297972592328,3.90625,11.71875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,78
2023-07-14 08:10:40,0,21.5,76.4,100,62,99.55297972592328,3.90625,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,78
2023-07-14 08:10:41,0,62.6,76.5,100,42,99.55297972592328,3.90625,11.71875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,78
2023-07-14 08:10:42,0,54.8,76.6,97,63,99.55297972592328,3.90625,34.1796875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,78
2023-07-14 08:10:43,0,20.0,76.6,100,41,99.55297972592328,2.9296875,31.25,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,78
2023-07-14 08:10:44,0,71.8,76.7,100,46,99.55297972592328,3638.671875,11820.3125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,78
2023-07-14 08:10:46,0,43.7,76.8,100,62,99.55297972592328,7169.921875,13.671875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,79
2023-07-14 08:10:47,0,31.2,76.9,100,43,99.55297972592328,14032.2265625,14690.4296875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,78
2023-07-14 08:10:48,0,75.2,77.0,100,41,99.55297972592328,3.90625,12.6953125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,79
2023-07-14 08:10:49,0,29.7,77.1,100,68,99.55297972592328,3.90625,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,79
2023-07-14 08:10:50,0,46.5,77.1,100,46,99.55297972592328,3.90625,12.6953125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,79
2023-07-14 08:10:51,0,71.7,77.3,100,66,99.55297972592328,3.90625,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,79
2023-07-14 08:10:52,0,18.5,77.3,100,63,99.55297972592328,2.9296875,22.4609375,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,79
2023-07-14 08:10:54,0,58.5,77.4,100,45,99.55297972592328,2.9296875,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,80
2023-07-14 08:10:55,0,57.5,77.5,97,63,99.55297972592328,9.765625,9984.375,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,79
2023-07-14 08:10:56,0,18.8,77.5,100,40,99.55297972592328,7.8125,35.15625,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,80
2023-07-14 08:10:57,0,73.9,77.6,100,45,99.55297972592328,2.9296875,7.8125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,79
2023-07-14 08:10:58,0,43.6,77.7,97,62,99.55297972592328,208.0078125,11822.265625,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,79
2023-07-14 08:10:59,0,30.5,77.8,100,53,99.55297972592328,12333.984375,20165.0390625,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,79
2023-07-14 08:11:00,0,73.3,77.9,100,34,99.55297972592328,2.9296875,11.71875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,80
2023-07-14 08:11:02,0,30.4,78.0,100,63,99.55297972592328,2.9296875,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,80
2023-07-14 08:11:03,0,43.4,78.0,100,42,99.55297972592328,2.9296875,11.71875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,80
2023-07-14 08:11:04,0,72.4,78.1,100,66,99.55297972592328,2.9296875,10.7421875,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,80
2023-07-14 08:11:05,0,17.9,78.2,100,63,99.55297972592328,3.90625,20.5078125,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,80
2023-07-14 08:11:06,0,57.4,78.3,100,46,99.55297972592328,2.9296875,9.765625,NVIDIA A10,4Gen-16xlanes,7838.5, 23028.0,8.0,P0,81
