TIME,GPU_ID,CPU%,MEM%,GPU%,GPUMEM%,CXLMEM%,PCI_TX_MBps,PCI_RX_MBps,PRODUCT,PCI_INFO,GPUMEM_USED_MB, GPUMEM_TOTAL_MB,CXL_PMEM_USED_MB,PERFORMANCE_STATE,GPU_TEMPERATURE_C
2023-07-14 07:47:46,0,2.9,55.6,0,0,99.55620114453006,0.0,0.0,NVIDIA A10,4Gen-16xlanes,530.375, 23028.0,8.0,P0,52
2023-07-14 07:47:47,0,2.2,55.9,7,0,99.55849004722437,0.0,0.0,NVIDIA A10,4Gen-16xlanes,872.5, 23028.0,8.0,P0,54
2023-07-14 07:47:48,0,2.2,57.3,2,0,99.55829930533316,41.015625,0.0,NVIDIA A10,4Gen-16xlanes,882.5, 23028.0,8.0,P0,54
2023-07-14 07:47:50,0,11.6,58.5,0,0,99.55748789538335,5.859375,0.0,NVIDIA A10,4Gen-16xlanes,892.5, 23028.0,8.0,P0,54
2023-07-14 07:47:51,0,50.6,59.7,1,0,99.55710641160096,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,898.5, 23028.0,8.0,P0,55
2023-07-14 07:47:52,0,50.4,60.8,1,0,99.55667345778444,0.0,58.59375,NVIDIA A10,4Gen-16xlanes,908.5, 23028.0,8.0,P0,55
2023-07-14 07:47:53,0,50.4,62.0,1,0,99.5563888587722,0.0,1.953125,NVIDIA A10,4Gen-16xlanes,916.5, 23028.0,8.0,P0,55
2023-07-14 07:47:54,0,50.4,62.9,0,0,99.556198116881,0.0,58.59375,NVIDIA A10,4Gen-16xlanes,924.5, 23028.0,8.0,P0,55
2023-07-14 07:47:55,0,50.3,63.9,1,0,99.55598618144634,0.0,58.59375,NVIDIA A10,4Gen-16xlanes,930.5, 23028.0,8.0,P0,55
2023-07-14 07:47:56,0,50.3,65.0,1,0,99.55598618144634,0.0,0.0,NVIDIA A10,4Gen-16xlanes,938.5, 23028.0,8.0,P0,55
2023-07-14 07:47:57,0,50.3,66.2,1,0,99.55568644418875,0.0,66.40625,NVIDIA A10,4Gen-16xlanes,948.5, 23028.0,8.0,P0,56
2023-07-14 07:47:59,0,50.4,67.4,1,0,99.55549570229756,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,956.5, 23028.0,8.0,P0,56
2023-07-14 07:48:00,0,50.6,68.5,1,0,99.55549570229756,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,964.5, 23028.0,8.0,P0,56
2023-07-14 07:48:01,0,50.4,69.6,1,0,99.55513541205865,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,974.5, 23028.0,8.0,P0,56
2023-07-14 07:48:02,0,50.3,70.8,1,0,99.55479328771413,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,982.5, 23028.0,8.0,P0,56
2023-07-14 07:48:03,0,50.5,72.0,0,0,99.55479328771413,1.953125,16.6015625,NVIDIA A10,4Gen-16xlanes,990.5, 23028.0,8.0,P0,56
2023-07-14 07:48:04,0,50.5,73.1,1,0,99.55479328771413,0.9765625,0.0,NVIDIA A10,4Gen-16xlanes,1270.5, 23028.0,8.0,P0,56
2023-07-14 07:48:05,0,7.4,73.5,100,80,99.55479328771413,849.609375,17.578125,NVIDIA A10,4Gen-16xlanes,3942.5, 23028.0,8.0,P0,60
