TIME,CPU%,MEM%,GPU%,GPUMEM%,CXLMEM%,PCI_TX_MBps,PCI_RX_MBps,PRODUCT,PCI_INFO,GPUMEM_USED_MB,GPUMEM_TOTAL_MB
2023-06-12 23:50:18,33.7,11.7,100,17,0.16642514285589652,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:19,34.2,11.7,100,37,0.16642514285589652,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:20,39.6,11.7,100,70,0.16642514285589652,3.90625,15.625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:21,2.1,11.7,100,71,0.16642514285589652,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:21,3.4,11.7,100,38,0.16642514285589652,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:22,2.2,11.7,100,65,0.16642514285589652,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:23,2.5,11.7,100,51,0.16642514285589652,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:24,4.9,11.7,100,74,0.16640090868449103,945.3125,5371.09375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:25,22.3,11.7,100,71,0.16640090868449103,1371.09375,4222.65625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:26,32.2,11.7,100,30,0.16640090868449103,1.953125,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:27,33.5,11.7,100,32,0.16640090868449103,5.859375,21.484375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:28,33.3,11.7,100,38,0.16640090868449103,3.90625,22.4609375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:29,45.3,11.7,100,52,0.16640090868449103,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:29,2.3,11.7,100,46,0.16640090868449103,5333.984375,1755.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:30,2.5,11.7,100,19,0.16640090868449103,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:31,2.2,11.7,100,21,0.16640090868449103,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:32,2.3,11.7,100,25,0.16640090868449103,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:33,2.4,11.7,100,27,0.16640090868449103,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:34,2.2,11.7,100,23,0.16640090868449103,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:35,2.5,11.7,100,23,0.16640090868449103,0.9765625,1.953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:36,2.2,11.7,100,29,0.16640090868449103,0.9765625,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:36,2.2,11.7,100,20,0.16640090868449103,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:37,2.5,11.7,100,58,0.16640090868449103,3.90625,7.8125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:38,25.3,11.7,100,50,0.16640090868449103,1.953125,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:39,32.7,11.7,100,71,0.16640090868449103,3.90625,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:40,49.9,11.7,100,89,0.16640090868449103,1.953125,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:41,55.0,11.7,100,53,0.16640090868449103,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:42,14.3,11.7,100,21,0.16640090868449103,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:43,2.1,11.7,100,29,0.16640090868449103,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:43,2.4,11.7,100,22,0.16640090868449103,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:44,2.3,11.7,100,23,0.16640090868449103,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:45,2.2,11.7,100,24,0.16640090868449103,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:46,2.4,11.7,100,27,0.16640090868449103,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:47,2.0,11.7,100,21,0.16640090868449103,1.953125,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:48,2.6,11.7,100,22,0.16640090868449103,0.9765625,1.953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:49,2.5,11.7,100,25,0.16640090868449103,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:50,2.3,11.7,100,25,0.16639787941306533,0.9765625,1.953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:50,2.4,11.7,100,93,0.16639787941306533,9077.1484375,11248.046875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:51,50.6,11.7,100,67,0.16639787941306533,3.90625,14.6484375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:52,42.3,11.7,100,13,0.16639787941306533,0.9765625,1.953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:53,2.5,11.7,100,15,0.16639787941306533,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:54,8.2,11.7,100,29,0.16639787941306533,1040.0390625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:55,27.6,11.7,100,34,0.16639787941306533,1.953125,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:56,44.5,11.7,100,66,0.16639787941306533,1.953125,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:57,2.1,11.7,100,45,0.16639787941306533,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:57,2.5,11.7,100,87,0.16639787941306533,2.9296875,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:58,2.5,11.7,100,84,0.16639787941306533,3.90625,13.671875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:50:59,2.6,11.7,100,66,0.16639787941306533,0.9765625,8.7890625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:00,25.3,11.7,100,44,0.16639787941306533,1.953125,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:01,34.3,11.7,100,38,0.16639787941306533,4.8828125,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:02,34.0,11.7,100,34,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:03,35.1,11.7,100,32,0.16639787941306533,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:04,39.2,11.7,100,63,0.16639787941306533,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:04,2.6,11.7,100,27,0.16639787941306533,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:05,2.2,11.7,100,18,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:06,2.4,11.7,100,22,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:07,2.2,11.7,100,23,0.16639787941306533,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:08,2.1,11.7,100,29,0.16639787941306533,1.953125,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:09,2.5,11.7,100,21,0.16639787941306533,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:10,2.1,11.7,100,22,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:11,2.4,11.7,100,17,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:11,2.3,11.7,100,28,0.16639787941306533,0.9765625,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:12,2.2,11.7,100,16,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:13,5.1,11.7,100,86,0.16639787941306533,147.4609375,12.6953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:14,51.5,11.7,100,59,0.16639787941306533,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:15,42.8,11.7,100,36,0.16639787941306533,0.9765625,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:16,35.2,11.7,100,40,0.16639787941306533,1.953125,15.625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:17,42.4,11.7,100,60,0.16639787941306533,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:18,2.2,11.7,100,42,0.16639787941306533,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:19,2.2,11.7,100,59,0.16639787941306533,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:19,2.3,11.7,100,23,0.16639787941306533,0.9765625,1.953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:20,2.4,11.7,100,23,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:21,2.2,11.7,100,17,0.16639787941306533,1.953125,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:22,2.4,11.7,100,28,0.16639787941306533,0.9765625,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:23,2.1,11.7,100,14,0.16639787941306533,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:24,2.1,11.7,100,22,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:25,2.4,11.7,100,12,0.16639787941306533,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:26,2.2,11.7,100,28,0.16639787941306533,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:26,25.4,11.7,100,39,0.16639787941306533,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:27,35.5,11.7,100,30,0.16639787941306533,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:28,39.7,11.7,100,38,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:29,34.1,11.7,100,36,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:30,48.3,11.7,100,43,0.16639787941306533,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:31,2.1,11.7,100,55,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:32,2.4,11.7,100,49,0.16639787941306533,3.90625,13.671875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:33,2.2,11.7,100,51,0.16639787941306533,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:33,2.4,11.7,100,63,0.16639787941306533,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:34,2.3,11.7,100,41,0.16639787941306533,3.90625,13.671875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:35,10.6,11.7,100,24,0.16639787941306533,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:36,16.5,11.7,100,15,0.16639787941306533,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:37,2.1,11.7,100,12,0.16639787941306533,0.9765625,16.6015625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:38,35.8,11.7,100,15,0.16639787941306533,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:39,2.2,11.7,100,18,0.16639787941306533,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:40,5.2,11.7,100,45,0.16639787941306533,2079.1015625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:40,30.8,11.7,100,25,0.16639787941306533,2.9296875,17.578125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:41,33.5,11.7,100,54,0.16639787941306533,5.859375,15.625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:42,52.1,11.7,100,100,0.16639787941306533,3.90625,15.625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:43,2.2,11.7,100,37,0.16639787941306533,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:44,2.0,11.7,100,28,0.16639787941306533,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:45,2.4,11.7,100,74,0.16639787941306533,3.90625,13.671875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:46,2.0,11.7,100,55,0.16639787941306533,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:47,24.1,11.7,100,60,0.16639787941306533,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:47,19.1,11.7,100,47,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:48,26.9,11.7,100,85,0.16639787941306533,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:49,26.9,11.7,100,52,0.16639787941306533,1315.4296875,8.7890625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:50,31.7,11.7,100,72,0.16639787941306533,10932.6171875,10226.5625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:51,38.9,11.7,100,54,0.16639787941306533,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:52,2.3,11.7,100,32,0.16639787941306533,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:53,2.0,11.7,100,18,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:54,2.4,11.7,100,23,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:55,2.4,11.7,100,22,0.16639787941306533,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:55,2.3,11.7,100,30,0.16639787941306533,5545.8984375,1946.2890625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:56,2.7,11.7,100,22,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:57,2.3,11.7,100,23,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:58,2.2,11.7,100,23,0.16639787941306533,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:51:59,2.2,11.7,100,18,0.16639787941306533,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:00,2.1,11.7,100,22,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:01,9.2,11.8,100,98,0.16639787941306533,702.1484375,12.6953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:02,46.5,11.7,100,44,0.16639787941306533,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:02,38.7,11.7,100,52,0.16639787941306533,2.9296875,21.484375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:03,31.0,11.7,100,37,0.16639787941306533,5.859375,22.4609375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:04,43.5,11.7,100,55,0.16639787941306533,2.9296875,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:05,2.4,11.7,100,48,0.16639787941306533,1.953125,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:06,2.1,11.7,100,71,0.16639787941306533,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:07,2.1,11.7,100,53,0.16639787941306533,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:08,2.5,11.7,100,56,0.16639787941306533,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:09,2.3,11.7,100,22,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:09,2.7,11.7,100,23,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:10,2.2,11.7,100,22,0.16639787941306533,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:11,11.7,11.8,100,24,0.16639787941306533,71.2890625,7.8125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:12,16.1,11.7,100,16,0.16639787941306533,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:13,2.1,11.7,100,13,0.16639787941306533,0.9765625,12.6953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:14,33.5,11.7,100,13,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:15,15.4,11.7,100,89,0.16639787941306533,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:16,50.8,11.7,100,60,0.16639787941306533,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:16,40.4,11.7,100,74,0.16639787941306533,1.953125,13.671875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:17,2.3,11.7,100,36,0.16639787941306533,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:18,2.2,11.7,100,73,0.16639787941306533,2.9296875,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:19,2.5,11.7,100,55,0.16639787941306533,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:20,2.0,11.7,100,69,0.16639787941306533,1.953125,11.71875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:21,2.3,11.7,100,33,0.16639787941306533,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:22,2.2,11.7,100,33,0.16639787941306533,2859.375,9421.875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:23,24.2,11.7,100,12,0.16639787941306533,0.9765625,1.953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:24,2.6,11.7,100,14,0.16639787941306533,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:24,34.2,11.7,100,14,0.16639787941306533,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:25,2.4,11.7,100,18,0.16639787941306533,1.953125,1.953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:26,2.1,11.7,100,41,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:27,33.5,11.7,100,12,0.16639787941306533,1.953125,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:28,33.2,11.7,100,49,0.16639787941306533,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:29,45.7,11.7,100,69,0.16639787941306533,3.90625,14.6484375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:30,2.3,11.7,100,61,0.16639787941306533,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:31,2.5,11.7,100,22,0.16639787941306533,0.9765625,5.859375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:31,2.2,11.7,100,30,0.16639787941306533,1839.84375,4171.875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:32,2.4,11.7,100,50,0.16639787941306533,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:33,2.1,11.7,100,38,0.16639787941306533,1.953125,8.7890625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:34,2.1,11.7,100,39,0.16639787941306533,2.9296875,12.6953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:35,25.4,11.7,100,18,0.16639787941306533,1.953125,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:36,34.0,11.7,100,20,0.16639787941306533,0.9765625,4.8828125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:37,34.5,11.7,100,23,0.16639787941306533,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:38,29.9,11.7,100,49,0.16639787941306533,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:38,5.3,11.7,100,63,0.16639787941306533,0.9765625,0.9765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:39,54.2,11.7,100,51,0.16639787941306533,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:40,2.1,11.7,100,72,0.16639787941306533,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:41,2.1,11.7,100,36,0.16639787941306533,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:42,2.3,11.7,100,36,0.16639787941306533,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:43,2.1,11.7,100,66,0.16639787941306533,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:44,2.6,11.7,100,53,0.16639787941306533,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:45,5.9,11.8,100,68,0.16639787941306533,2.9296875,8870.1171875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:45,21.7,11.7,100,14,0.16639787941306533,0.9765625,2.9296875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:46,33.7,11.7,100,13,0.16639787941306533,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:47,2.0,11.7,100,13,0.16639787941306533,0.9765625,1.953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:48,8.5,11.7,100,39,0.16639787941306533,1.953125,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:49,26.3,11.7,100,12,0.16639787941306533,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:50,32.5,11.7,100,39,0.16637364524165982,3.90625,13.671875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:51,43.4,11.7,100,46,0.16637364524165982,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:52,2.2,11.7,100,69,0.16637364524165982,2.9296875,12.6953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:52,2.4,11.7,100,51,0.16637364524165982,2.9296875,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:53,2.2,11.7,100,49,0.16637364524165982,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:54,2.2,11.7,100,30,0.16637364524165982,2.9296875,13.671875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:55,2.3,11.7,100,49,0.16637364524165982,2.9296875,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:56,2.2,11.7,100,70,0.16637364524165982,3.90625,12.6953125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:57,24.6,11.7,100,36,0.16637364524165982,1.953125,7.8125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:58,31.2,11.7,100,37,0.16637364524165982,0.9765625,3.90625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:52:59,32.5,11.7,100,18,0.16637364524165982,3.90625,9.765625,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:53:00,22.2,11.7,100,34,0.16637364524165982,1.953125,6.8359375,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:53:00,26.1,11.7,98,66,0.16637364524165982,1221.6796875,425.78125,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
2023-06-12 23:53:01,40.3,11.7,100,34,0.16637364524165982,1.953125,10.7421875,Tesla T4,3Gen-16xlanes,7531.4375,15360.0
